UPN,N_Y,E_X,Elv_Z,source_file,Source,Date_Scanned,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Data_Scanned 
1342,366661.526,2262787.358,902.237,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
1343,366688.292,2262787.286,901.219,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
1344,366714.758,2262787.213,899.886,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
1345,366661.802,2262806.774,903.441,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2334,366372.868,2263333.297,916.803,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2335,366399.37,2263333.253,918.579,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2336,366425.863,2263333.285,920.244,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2427,366585.447,2263352.743,924.355,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2428,366635.098,2263352.72,924.405,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2429,366661.585,2263352.713,923.95,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2430,366688.612,2263352.698,923.392,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2431,366714.943,2263352.785,922.409,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2432,366741.579,2263352.795,921.811,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2433,366768.032,2263352.699,921.556,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2434,366794.645,2263352.752,921.432,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2435,366558.727,2263352.689,924.295,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2436,366821.333,2263352.721,921.728,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2437,366372.835,2263450.31,913.257,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2438,366399.294,2263450.28,914.286,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2439,366425.878,2263450.291,915.406,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2440,366452.542,2263450.258,916.455,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2441,366479.01,2263450.33,917.752,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2442,366505.65,2263450.275,919.066,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2443,366532.17,2263450.231,920.138,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2444,366558.679,2263450.309,921.031,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2445,366847.905,2263352.735,922.416,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2446,366532.201,2263352.741,923.924,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2447,366505.612,2263352.758,923.204,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2448,366478.991,2263352.725,922.327,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2449,366452.496,2263333.229,921.701,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2450,366479.123,2263333.227,922.754,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2451,366505.59,2263333.24,923.545,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2452,366532.142,2263333.287,924.288,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2453,366558.765,2263333.311,924.501,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2454,366585.213,2263333.154,924.295,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2455,366635.313,2263333.192,923.859,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2456,366661.852,2263333.195,923.514,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2457,366688.273,2263333.199,923.082,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2458,366714.949,2263333.217,922.114,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2459,366741.55,2263333.282,921.537,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2460,366768.019,2263333.254,921.155,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2461,366794.65,2263333.244,921.039,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2462,366821.36,2263333.207,921.095,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2463,366847.973,2263333.199,921.594,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2464,366372.857,2263352.795,916.231,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2465,366399.356,2263352.768,917.694,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2466,366425.939,2263352.757,919.423,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2467,366452.437,2263352.758,921.027,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2468,366585.362,2263450.258,921.659,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2470,366635.236,2263450.234,922.087,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2471,366688.317,2263450.231,922.493,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2472,366847.865,2263469.596,926.989,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2480,366821.249,2263469.723,925.645,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2491,366794.791,2263469.661,924.644,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2492,366768.154,2263469.685,923.786,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2493,366741.595,2263469.713,923.279,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2494,366714.944,2263450.253,922.685,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2495,366741.57,2263450.242,922.962,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2496,366768.083,2263450.219,923.395,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2497,366794.768,2263450.248,924.009,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2498,366821.264,2263450.215,924.871,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2499,366847.854,2263450.274,925.989,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2500,366372.75,2263469.73,912.765,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2501,366399.301,2263469.66,913.844,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2502,366425.906,2263469.71,914.828,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2503,366452.459,2263469.757,915.845,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2504,366479.207,2263469.718,917.121,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2505,366505.57,2263469.702,918.278,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2506,366532.324,2263469.741,919.341,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2507,366558.777,2263469.683,920.271,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2508,366585.508,2263469.768,921.086,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2509,366635.184,2263469.759,921.811,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2510,366661.825,2263469.689,922.135,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2511,366688.43,2263469.69,922.522,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2512,366715.064,2263469.734,922.927,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
2513,366661.715,2263450.231,922.242,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5526,366399.273,2263703.655,911.5,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5527,366007.151,2263820.633,904.741,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5528,366033.705,2263820.67,906.149,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5529,366060.255,2263820.618,907.742,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5530,366110.083,2263820.818,910.278,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5531,366136.633,2263820.689,910.935,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5532,366163.122,2263820.678,911.351,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5533,366189.5,2263820.689,911.573,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5534,366216.302,2263820.627,911.478,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5535,365980.497,2263820.815,903.787,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5536,366242.787,2263820.616,911.028,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5537,366296.066,2263820.681,909.791,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5538,366322.79,2263820.727,909.585,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5545,366269.399,2263820.686,910.378,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5546,365953.996,2263820.692,902.828,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5547,365927.36,2263820.8,902.349,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5548,365900.782,2263820.822,902.083,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5549,366425.982,2263703.623,912.115,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5550,366452.309,2263703.759,912.616,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5552,366478.914,2263703.803,912.988,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5553,366505.602,2263703.804,913.312,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5554,366532.043,2263703.776,913.901,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5555,366558.635,2263703.794,914.795,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5556,366585.369,2263703.833,915.803,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5557,366635.263,2263703.663,916.748,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5558,366661.696,2263703.806,917.207,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5559,366688.267,2263703.772,917.75,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5560,366714.87,2263703.774,918.45,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5561,366741.426,2263703.756,919.395,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5562,366768.014,2263703.858,920.302,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5563,366794.502,2263703.83,921.53,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5564,366821.113,2263703.794,922.921,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5565,366847.66,2263703.768,924.424,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5566,365847.587,2263820.685,901.915,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5567,365874.182,2263820.8,902.089,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5568,366372.672,2263703.789,910.941,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5790,366610.182,2262806.84,905.116,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5820,366085.0,2263840.385,909.042,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5829,366610.241,2262787.306,903.41,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5830,366610.2,2263723.351,916.491,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5886,366610.154,2263333.324,924.003,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5887,366610.203,2263352.867,924.546,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5888,366610.169,2263450.331,922.186,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
5889,366610.193,2263469.815,921.634,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
6078,366610.192,2263703.777,916.487,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
6082,366085.009,2263820.831,909.136,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13913,365900.665,2263586.739,902.086,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13946,365927.406,2263586.837,902.915,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13947,365953.711,2263586.72,903.671,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13948,365980.47,2263586.89,904.734,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13949,366006.866,2263586.75,906.025,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13950,366033.619,2263586.72,906.774,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13951,366060.331,2263586.84,907.484,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13952,366109.865,2263586.73,907.843,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13953,366136.646,2263586.758,907.708,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13954,366163.163,2263586.81,907.776,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13955,366189.76,2263586.787,908.05,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13956,366216.427,2263586.82,907.988,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13957,366243.008,2263586.795,908.056,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13958,366269.464,2263586.795,908.527,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
13960,366296.114,2263586.747,908.888,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18462,366399.247,2262845.762,911.438,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18463,366425.851,2262845.741,911.396,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18464,366452.442,2262845.843,911.494,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18465,366479.268,2262846.067,912.699,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18466,366505.682,2262845.724,911.06,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18467,366532.243,2262845.746,910.411,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18468,366558.629,2262845.73,909.583,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18469,366585.292,2262845.782,908.745,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18470,366635.063,2262845.819,906.882,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18471,366661.652,2262845.817,905.367,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18472,366688.054,2262845.716,903.68,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18473,366714.598,2262845.842,901.738,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18474,366741.113,2262845.839,899.717,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18476,366767.714,2262845.749,897.854,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18490,366794.302,2262845.74,895.631,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18555,366794.32,2262865.345,897.02,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18809,366767.699,2262865.324,899.158,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18810,366741.165,2262865.292,901.09,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18811,366714.644,2262865.31,902.797,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18875,365874.079,2263508.844,903.521,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18876,365900.535,2263508.763,904.532,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18877,365927.14,2263508.792,905.203,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18878,365953.795,2263508.808,905.596,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18879,365980.378,2263508.763,905.716,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18880,366006.838,2263508.731,906.031,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18881,366033.582,2263508.674,906.564,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18882,366059.919,2263508.755,906.876,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18883,366109.933,2263508.776,906.847,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18884,366136.62,2263508.699,906.984,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18885,366163.096,2263508.721,907.145,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18886,366189.753,2263508.774,907.574,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18887,366216.359,2263508.756,908.158,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18889,366242.985,2263508.712,908.605,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18890,366295.983,2263508.773,909.514,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18891,365900.718,2263567.23,902.685,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18892,365927.383,2263567.265,903.709,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18893,365953.718,2263567.231,904.754,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18894,365980.392,2263567.218,905.502,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18895,366007.023,2263567.27,906.383,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18896,366033.717,2263567.31,907.216,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18897,366060.035,2263567.365,907.692,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18898,366110.069,2263567.29,907.518,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18899,366136.478,2263567.295,907.402,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18900,366163.014,2263567.375,907.561,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18901,366189.849,2263567.305,907.684,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18902,366216.383,2263567.335,907.854,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18903,366269.344,2263508.736,909.115,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
18936,366242.984,2263567.352,908.182,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19063,366269.476,2263567.275,908.593,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19064,366296.071,2263567.28,909.049,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19065,365900.724,2263547.81,903.363,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19066,365953.923,2263801.26,903.351,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19067,365980.546,2263801.22,903.981,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19068,366007.121,2263801.285,905.154,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19069,366033.606,2263801.245,906.613,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19070,366060.076,2263801.2,908.097,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19071,366109.917,2263801.142,910.136,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19072,366136.761,2263801.265,910.706,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19073,366162.962,2263801.16,911.047,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19074,366189.879,2263801.254,911.473,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19075,366216.21,2263801.242,910.824,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19076,366242.878,2263801.202,910.273,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19077,366269.462,2263801.229,909.697,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19078,366425.7,2262826.321,910.664,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19079,366452.445,2262826.367,910.644,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19080,366478.929,2262826.226,910.451,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19081,366505.577,2262826.285,910.179,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19082,366532.19,2262826.311,909.563,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19083,366558.568,2262826.298,908.572,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19084,366585.001,2262826.214,907.462,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19085,366635.106,2262826.279,905.993,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19086,366661.499,2262826.27,904.633,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19087,366688.199,2262826.309,903.091,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19088,366714.668,2262826.277,901.172,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19089,366741.04,2262826.329,898.991,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19090,366767.84,2262826.344,897.074,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19091,366794.233,2262826.278,895.502,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19092,366425.693,2263684.262,912.347,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19093,365927.35,2263801.22,902.697,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19094,365900.78,2263801.245,902.179,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19095,366269.492,2263781.739,909.194,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19096,366242.804,2263781.597,909.641,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19097,366242.98,2263742.73,908.863,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19098,366269.459,2263742.605,908.547,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19099,365900.796,2263762.165,902.788,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
19100,365927.337,2263762.181,903.969,BS_INV-17_S02.csv,BS_INV-17_T_S02,1/13/2026,,,,,,,,,,
