UPN,N_Y,E_X,Elv_Z,Source,Data_Scanned 
4864,365998.8846,2256680.456,890.5185,BS_INV-28_T_S01,1/28/2026
39922,365393.8752,2256895.062,886.5227106,BS_INV-28_T_S01,1/28/2026
40865,365919.0666,2256466.099,888.6813003,BS_INV-28_T_S01,1/28/2026
4863,365972.2981,2256680.464,890.7488428,BS_INV-28_T_S01,1/28/2026
39937,365367.1997,2256894.995,886.4806651,BS_INV-28_T_S01,1/28/2026
40866,365892.5545,2256466.088,888.5017969,BS_INV-28_T_S01,1/28/2026
41093,366248.5441,2256446.491,886.9668155,BS_INV-28_T_S01,1/28/2026
41094,366226.2235,2256446.515,886.925181,BS_INV-28_T_S01,1/28/2026
22073,366204.0021,2256446.507,886.8462706,BS_INV-28_T_S01,1/28/2026
22074,366177.3699,2256446.491,886.9498721,BS_INV-28_T_S01,1/28/2026
22075,366155.1538,2256446.511,887.0673287,BS_INV-28_T_S01,1/28/2026
47201,366130.1863,2256446.457,887.4144631,BS_INV-28_T_S01,1/28/2026
22076,366105.2746,2256446.51,887.4585078,BS_INV-28_T_S01,1/28/2026
22077,366078.7162,2256446.516,887.8360968,BS_INV-28_T_S01,1/28/2026
22078,366052.1467,2256446.488,888.2103909,BS_INV-28_T_S01,1/28/2026
22079,366025.5255,2256446.47,888.2908506,BS_INV-28_T_S01,1/28/2026
22080,365998.9423,2256446.49,888.4844114,BS_INV-28_T_S01,1/28/2026
22081,365972.31,2256446.495,888.4479614,BS_INV-28_T_S01,1/28/2026
22082,365945.7907,2256446.487,888.4356122,BS_INV-28_T_S01,1/28/2026
41095,365919.1561,2256446.479,888.2937703,BS_INV-28_T_S01,1/28/2026
41096,365892.5949,2256446.502,888.2553488,BS_INV-28_T_S01,1/28/2026
4998,366248.4818,2256426.98,887.2088825,BS_INV-28_T_S01,1/28/2026
4999,366226.2652,2256426.967,887.2519761,BS_INV-28_T_S01,1/28/2026
5000,366203.9698,2256427,887.1118196,BS_INV-28_T_S01,1/28/2026
5001,366177.4093,2256426.986,887.1953647,BS_INV-28_T_S01,1/28/2026
5002,366155.1443,2256426.957,887.3677952,BS_INV-28_T_S01,1/28/2026
6027,366130.2377,2256427.005,887.4780229,BS_INV-28_T_S01,1/28/2026
5003,366105.3785,2256426.981,887.488999,BS_INV-28_T_S01,1/28/2026
5004,366078.783,2256427.005,887.719,BS_INV-28_T_S01,1/28/2026
5005,366052.222,2256426.983,887.8999692,BS_INV-28_T_S01,1/28/2026
4942,366025.6062,2256427.001,888.0779376,BS_INV-28_T_S01,1/28/2026
4985,365998.9921,2256426.997,888.2506128,BS_INV-28_T_S01,1/28/2026
4941,365972.4296,2256426.983,888.2503876,BS_INV-28_T_S01,1/28/2026
4895,365945.7868,2256426.978,888.2716627,BS_INV-28_T_S01,1/28/2026
4875,365919.2325,2256426.976,888.1304797,BS_INV-28_T_S01,1/28/2026
4876,365892.6859,2256427.006,888.0455,BS_INV-28_T_S01,1/28/2026
2320,365464.8579,2256699.944,888.3358108,BS_INV-28_T_S01,1/28/2026
2319,365438.3003,2256699.942,888.0968826,BS_INV-28_T_S01,1/28/2026
2318,365411.6724,2256699.948,887.8590618,BS_INV-28_T_S01,1/28/2026
2317,365385.0695,2256699.957,887.7185055,BS_INV-28_T_S01,1/28/2026
2316,365358.556,2256699.944,887.614839,BS_INV-28_T_S01,1/28/2026
2315,365331.9328,2256699.943,887.5486067,BS_INV-28_T_S01,1/28/2026
2314,365305.3437,2256699.929,887.7270924,BS_INV-28_T_S01,1/28/2026
2291,365278.7557,2256699.97,887.8252346,BS_INV-28_T_S01,1/28/2026
2333,365252.1357,2256699.945,887.8338648,BS_INV-28_T_S01,1/28/2026
5895,365227.2531,2256699.956,887.9972805,BS_INV-28_T_S01,1/28/2026
2290,365202.3018,2256699.967,887.6172014,BS_INV-28_T_S01,1/28/2026
2288,365175.7451,2256699.93,887.2624591,BS_INV-28_T_S01,1/28/2026
2264,365149.1596,2256700.001,886.9517872,BS_INV-28_T_S01,1/28/2026
2263,365122.5737,2256699.998,886.8103215,BS_INV-28_T_S01,1/28/2026
2262,365095.9409,2256700.032,886.7304524,BS_INV-28_T_S01,1/28/2026
2261,365069.4113,2256700.014,886.745026,BS_INV-28_T_S01,1/28/2026
2260,365042.7293,2256699.999,886.7719673,BS_INV-28_T_S01,1/28/2026
2259,365016.2346,2256699.953,886.6587849,BS_INV-28_T_S01,1/28/2026
2258,364989.6069,2256699.959,886.7285398,BS_INV-28_T_S01,1/28/2026
2293,365464.8869,2256680.449,888.3864583,BS_INV-28_T_S01,1/28/2026
2292,365438.3167,2256680.494,888.0195395,BS_INV-28_T_S01,1/28/2026
2300,365411.7568,2256680.442,887.7477547,BS_INV-28_T_S01,1/28/2026
2311,365385.1591,2256680.462,887.6268606,BS_INV-28_T_S01,1/28/2026
2312,365358.4656,2256680.45,887.4362414,BS_INV-28_T_S01,1/28/2026
2313,365331.893,2256680.447,887.4965387,BS_INV-28_T_S01,1/28/2026
2332,365305.4156,2256680.45,887.5818261,BS_INV-28_T_S01,1/28/2026
2331,365278.7351,2256680.481,887.7559634,BS_INV-28_T_S01,1/28/2026
2330,365252.2031,2256680.476,887.7798165,BS_INV-28_T_S01,1/28/2026
5878,365227.274,2256680.487,887.6101295,BS_INV-28_T_S01,1/28/2026
2329,365202.3509,2256680.476,887.590426,BS_INV-28_T_S01,1/28/2026
2328,365175.7336,2256680.5,887.2452995,BS_INV-28_T_S01,1/28/2026
2327,365149.1644,2256680.534,886.8286986,BS_INV-28_T_S01,1/28/2026
2326,365122.5705,2256680.463,886.7436563,BS_INV-28_T_S01,1/28/2026
2325,365096.0201,2256680.466,886.6836011,BS_INV-28_T_S01,1/28/2026
2324,365069.444,2256680.433,886.6628344,BS_INV-28_T_S01,1/28/2026
2323,365042.8127,2256680.465,886.6272834,BS_INV-28_T_S01,1/28/2026
2322,365016.2666,2256680.468,886.6993,BS_INV-28_T_S01,1/28/2026
2321,364989.6736,2256680.508,886.6723778,BS_INV-28_T_S01,1/28/2026
45831,365464.9639,2256661,888.7849908,BS_INV-28_T_S01,1/28/2026
22832,365438.2971,2256661.131,888.0366145,BS_INV-28_T_S01,1/28/2026
22849,365411.7034,2256661.092,887.8515794,BS_INV-28_T_S01,1/28/2026
22864,365385.1175,2256661.132,888.0132832,BS_INV-28_T_S01,1/28/2026
22850,365358.6763,2256661.06,887.5199334,BS_INV-28_T_S01,1/28/2026
22878,365331.9974,2256661.075,887.5640998,BS_INV-28_T_S01,1/28/2026
22877,365305.372,2256661.077,887.6358941,BS_INV-28_T_S01,1/28/2026
22876,365278.7733,2256661.058,887.8735539,BS_INV-28_T_S01,1/28/2026
22875,365252.1876,2256661.101,887.9030962,BS_INV-28_T_S01,1/28/2026
47341,365227.3395,2256660.983,887.7360712,BS_INV-28_T_S01,1/28/2026
22874,365202.3433,2256661.1,887.7509961,BS_INV-28_T_S01,1/28/2026
22873,365175.7403,2256661.071,887.4183814,BS_INV-28_T_S01,1/28/2026
22872,365149.1598,2256661.09,886.8943913,BS_INV-28_T_S01,1/28/2026
22871,365122.6109,2256661.016,886.6926077,BS_INV-28_T_S01,1/28/2026
22870,365096.0333,2256661.032,886.6037916,BS_INV-28_T_S01,1/28/2026
22869,365069.4464,2256660.995,886.6801927,BS_INV-28_T_S01,1/28/2026
22868,365042.7927,2256661.007,886.8165134,BS_INV-28_T_S01,1/28/2026
22867,365016.1954,2256661.025,886.8009088,BS_INV-28_T_S01,1/28/2026
45778,364989.5793,2256660.99,886.8075058,BS_INV-28_T_S01,1/28/2026
45777,365464.9297,2256641.533,888.3944914,BS_INV-28_T_S01,1/28/2026
22866,365438.3728,2256641.582,888.1115087,BS_INV-28_T_S01,1/28/2026
22879,365411.7805,2256641.594,887.7002805,BS_INV-28_T_S01,1/28/2026
22865,365385.152,2256641.572,887.4805334,BS_INV-28_T_S01,1/28/2026
22863,365358.5381,2256641.54,887.6008281,BS_INV-28_T_S01,1/28/2026
22862,365331.9681,2256641.536,887.7356186,BS_INV-28_T_S01,1/28/2026
22861,365305.4324,2256641.563,887.8585007,BS_INV-28_T_S01,1/28/2026
22860,365278.838,2256641.546,887.8878823,BS_INV-28_T_S01,1/28/2026
22859,365252.1829,2256641.594,887.9639355,BS_INV-28_T_S01,1/28/2026
47342,365227.3098,2256641.498,887.809058,BS_INV-28_T_S01,1/28/2026
22858,365202.3531,2256641.579,887.7357473,BS_INV-28_T_S01,1/28/2026
22857,365175.833,2256641.574,887.4458743,BS_INV-28_T_S01,1/28/2026
22856,365149.29,2256641.625,886.9819492,BS_INV-28_T_S01,1/28/2026
22855,365122.5395,2256641.536,886.7395514,BS_INV-28_T_S01,1/28/2026
22854,365095.9352,2256641.584,886.63729,BS_INV-28_T_S01,1/28/2026
22853,365069.4073,2256641.562,886.5643156,BS_INV-28_T_S01,1/28/2026
22852,365042.8272,2256641.552,886.6696087,BS_INV-28_T_S01,1/28/2026
22851,365016.2589,2256641.545,886.7565696,BS_INV-28_T_S01,1/28/2026
45776,364989.7052,2256641.552,886.7930981,BS_INV-28_T_S01,1/28/2026
45738,365464.8738,2256622.045,888.2827996,BS_INV-28_T_S01,1/28/2026
22818,365438.2488,2256622.054,888.0097676,BS_INV-28_T_S01,1/28/2026
22817,365411.7798,2256622.083,887.78554,BS_INV-28_T_S01,1/28/2026
22816,365385.2185,2256622.097,887.7057125,BS_INV-28_T_S01,1/28/2026
22800,365358.5432,2256622.078,887.6787851,BS_INV-28_T_S01,1/28/2026
22782,365331.981,2256622.077,887.8806748,BS_INV-28_T_S01,1/28/2026
22781,365305.2811,2256622.061,888.0620746,BS_INV-28_T_S01,1/28/2026
22780,365278.8055,2256622.048,888.1344421,BS_INV-28_T_S01,1/28/2026
22779,365252.1559,2256622.071,888.171071,BS_INV-28_T_S01,1/28/2026
47362,365227.3138,2256622.023,887.9685541,BS_INV-28_T_S01,1/28/2026
22778,365202.2927,2256622.086,887.9072874,BS_INV-28_T_S01,1/28/2026
22777,365175.6892,2256622.091,887.6365101,BS_INV-28_T_S01,1/28/2026
22776,365149.2054,2256622.063,887.1757013,BS_INV-28_T_S01,1/28/2026
22775,365122.6234,2256622.09,886.9043829,BS_INV-28_T_S01,1/28/2026
22774,365095.9522,2256622.067,886.6779506,BS_INV-28_T_S01,1/28/2026
22773,365069.4535,2256622.024,886.6418471,BS_INV-28_T_S01,1/28/2026
22772,365042.7678,2256621.988,886.701913,BS_INV-28_T_S01,1/28/2026
22771,365016.2582,2256622.046,886.7157503,BS_INV-28_T_S01,1/28/2026
45854,364989.6206,2256622.053,886.809784,BS_INV-28_T_S01,1/28/2026
44671,365464.9844,2256602.487,888.3656365,BS_INV-28_T_S01,1/28/2026
20631,365438.3646,2256602.485,888.0874386,BS_INV-28_T_S01,1/28/2026
20630,365411.7444,2256602.498,887.8398309,BS_INV-28_T_S01,1/28/2026
20629,365385.2329,2256602.443,887.857231,BS_INV-28_T_S01,1/28/2026
20628,365358.5319,2256602.506,887.8748485,BS_INV-28_T_S01,1/28/2026
20627,365331.9228,2256602.497,888.0704805,BS_INV-28_T_S01,1/28/2026
20626,365305.3759,2256602.473,888.2407269,BS_INV-28_T_S01,1/28/2026
20625,365278.8514,2256602.528,888.2027546,BS_INV-28_T_S01,1/28/2026
20624,365252.1714,2256602.493,888.3516579,BS_INV-28_T_S01,1/28/2026
47104,365227.2935,2256602.53,888.022686,BS_INV-28_T_S01,1/28/2026
20685,365202.2827,2256602.545,888.0390123,BS_INV-28_T_S01,1/28/2026
20717,365175.748,2256602.527,887.8033597,BS_INV-28_T_S01,1/28/2026
20718,365149.1907,2256602.525,887.4690501,BS_INV-28_T_S01,1/28/2026
20719,365122.5768,2256602.491,887.1286626,BS_INV-28_T_S01,1/28/2026
20811,365095.9903,2256602.509,886.8570219,BS_INV-28_T_S01,1/28/2026
20810,365069.3698,2256602.517,886.7230267,BS_INV-28_T_S01,1/28/2026
20809,365042.7602,2256602.444,886.7836861,BS_INV-28_T_S01,1/28/2026
20808,365016.2532,2256602.453,887.0083878,BS_INV-28_T_S01,1/28/2026
44691,364989.5541,2256602.427,886.9573062,BS_INV-28_T_S01,1/28/2026
44670,365464.8962,2256583.041,888.4163049,BS_INV-28_T_S01,1/28/2026
20647,365438.2321,2256582.992,888.0784837,BS_INV-28_T_S01,1/28/2026
20646,365411.7201,2256583.018,887.9508679,BS_INV-28_T_S01,1/28/2026
20645,365385.1297,2256582.971,887.8510428,BS_INV-28_T_S01,1/28/2026
20644,365358.5365,2256582.994,888.1507879,BS_INV-28_T_S01,1/28/2026
20643,365331.9619,2256583.028,888.4505894,BS_INV-28_T_S01,1/28/2026
20642,365305.3483,2256583.004,888.5758233,BS_INV-28_T_S01,1/28/2026
20641,365278.8283,2256583.004,888.453361,BS_INV-28_T_S01,1/28/2026
20640,365252.1944,2256583.016,888.480247,BS_INV-28_T_S01,1/28/2026
47103,365227.3081,2256583.01,888.1724,BS_INV-28_T_S01,1/28/2026
20639,365202.3285,2256583.011,888.1918096,BS_INV-28_T_S01,1/28/2026
20652,365175.7963,2256582.993,887.8767254,BS_INV-28_T_S01,1/28/2026
20638,365149.2039,2256582.977,887.5832907,BS_INV-28_T_S01,1/28/2026
20636,365122.673,2256582.968,887.1307756,BS_INV-28_T_S01,1/28/2026
20635,365096.0776,2256583.002,887.0481247,BS_INV-28_T_S01,1/28/2026
20634,365069.4452,2256582.974,886.9484632,BS_INV-28_T_S01,1/28/2026
20633,365042.7894,2256582.982,886.9772893,BS_INV-28_T_S01,1/28/2026
20632,365016.2358,2256582.954,887.2170261,BS_INV-28_T_S01,1/28/2026
44688,364989.6473,2256582.954,887.2618102,BS_INV-28_T_S01,1/28/2026
44648,365464.8443,2256563.497,888.256165,BS_INV-28_T_S01,1/28/2026
20600,365438.2628,2256563.534,887.9779,BS_INV-28_T_S01,1/28/2026
20599,365411.698,2256563.478,888.0404437,BS_INV-28_T_S01,1/28/2026
20598,365385.0932,2256563.602,888.1667786,BS_INV-28_T_S01,1/28/2026
20597,365358.4794,2256563.471,888.4928014,BS_INV-28_T_S01,1/28/2026
20596,365331.8998,2256563.546,888.7253542,BS_INV-28_T_S01,1/28/2026
20595,365305.3004,2256563.49,888.8633479,BS_INV-28_T_S01,1/28/2026
20594,365278.6035,2256563.937,888.6988786,BS_INV-28_T_S01,1/28/2026
20593,365252.1177,2256563.47,888.6355013,BS_INV-28_T_S01,1/28/2026
47102,365227.3112,2256563.5,888.3833822,BS_INV-28_T_S01,1/28/2026
20620,365202.3403,2256563.459,888.3329127,BS_INV-28_T_S01,1/28/2026
20621,365175.6941,2256563.455,888.0071965,BS_INV-28_T_S01,1/28/2026
20622,365149.2087,2256563.454,887.831133,BS_INV-28_T_S01,1/28/2026
20623,365122.5059,2256563.415,887.4191406,BS_INV-28_T_S01,1/28/2026
20651,365095.9159,2256563.624,887.1385515,BS_INV-28_T_S01,1/28/2026
20650,365069.2723,2256563.519,886.8899138,BS_INV-28_T_S01,1/28/2026
20649,365042.7011,2256563.576,886.9360433,BS_INV-28_T_S01,1/28/2026
20648,365016.1478,2256563.522,887.0859415,BS_INV-28_T_S01,1/28/2026
44650,364989.5321,2256563.541,887.3127569,BS_INV-28_T_S01,1/28/2026
44646,365464.945,2256543.915,888.3610722,BS_INV-28_T_S01,1/28/2026
20616,365438.2978,2256543.928,888.3167267,BS_INV-28_T_S01,1/28/2026
20615,365411.6831,2256543.917,888.2855458,BS_INV-28_T_S01,1/28/2026
20614,365385.1208,2256543.951,888.5601004,BS_INV-28_T_S01,1/28/2026
20613,365358.5276,2256543.979,888.8949785,BS_INV-28_T_S01,1/28/2026
20612,365332.0281,2256543.92,889.1189955,BS_INV-28_T_S01,1/28/2026
20611,365305.3798,2256543.923,889.2106,BS_INV-28_T_S01,1/28/2026
20610,365278.756,2256543.963,889.0432116,BS_INV-28_T_S01,1/28/2026
20609,365252.1977,2256543.936,888.7615214,BS_INV-28_T_S01,1/28/2026
47101,365227.277,2256544.027,888.5985713,BS_INV-28_T_S01,1/28/2026
20608,365202.3311,2256543.937,888.5725675,BS_INV-28_T_S01,1/28/2026
20607,365175.809,2256543.962,888.2047042,BS_INV-28_T_S01,1/28/2026
20606,365149.1643,2256543.957,887.8664015,BS_INV-28_T_S01,1/28/2026
20605,365122.5463,2256543.915,887.6260824,BS_INV-28_T_S01,1/28/2026
20604,365095.9445,2256543.935,887.411105,BS_INV-28_T_S01,1/28/2026
20603,365069.4509,2256543.915,887.2302393,BS_INV-28_T_S01,1/28/2026
20602,365042.8005,2256543.954,887.2976759,BS_INV-28_T_S01,1/28/2026
20601,365016.1627,2256543.957,887.341468,BS_INV-28_T_S01,1/28/2026
44647,364989.6409,2256543.976,887.3172561,BS_INV-28_T_S01,1/28/2026
44644,365464.9316,2256524.495,888.5221844,BS_INV-28_T_S01,1/28/2026
20696,365438.2975,2256524.549,888.585474,BS_INV-28_T_S01,1/28/2026
20695,365411.7978,2256524.524,888.8392727,BS_INV-28_T_S01,1/28/2026
20694,365385.232,2256524.504,889.2027677,BS_INV-28_T_S01,1/28/2026
20693,365358.5546,2256524.542,889.4970061,BS_INV-28_T_S01,1/28/2026
20692,365332.0057,2256524.562,889.5520977,BS_INV-28_T_S01,1/28/2026
20691,365305.4441,2256524.548,889.4158711,BS_INV-28_T_S01,1/28/2026
20690,365278.7859,2256524.59,889.3250796,BS_INV-28_T_S01,1/28/2026
20689,365252.2069,2256524.598,889.182375,BS_INV-28_T_S01,1/28/2026
47100,365227.3128,2256524.482,888.8916811,BS_INV-28_T_S01,1/28/2026
20688,365202.3738,2256524.547,888.869571,BS_INV-28_T_S01,1/28/2026
20655,365175.8599,2256524.567,888.6036148,BS_INV-28_T_S01,1/28/2026
20654,365149.2739,2256524.537,888.2123,BS_INV-28_T_S01,1/28/2026
20653,365122.6425,2256524.528,887.868357,BS_INV-28_T_S01,1/28/2026
20637,365096.1559,2256524.515,887.6550616,BS_INV-28_T_S01,1/28/2026
20619,365069.4107,2256524.645,887.5491601,BS_INV-28_T_S01,1/28/2026
20618,365042.8486,2256524.506,887.5047458,BS_INV-28_T_S01,1/28/2026
20617,365016.2617,2256524.604,887.434406,BS_INV-28_T_S01,1/28/2026
44645,364989.709,2256524.501,887.5817964,BS_INV-28_T_S01,1/28/2026
44642,365465.053,2256505.135,888.5565607,BS_INV-28_T_S01,1/28/2026
20712,365438.4212,2256505.069,888.6938644,BS_INV-28_T_S01,1/28/2026
20711,365411.8351,2256505.056,889.0414472,BS_INV-28_T_S01,1/28/2026
20710,365385.2059,2256505.087,889.4342769,BS_INV-28_T_S01,1/28/2026
20709,365358.5411,2256505.114,889.6435699,BS_INV-28_T_S01,1/28/2026
20708,365331.9719,2256505.012,889.6479737,BS_INV-28_T_S01,1/28/2026
20707,365305.4116,2256505.065,889.5614922,BS_INV-28_T_S01,1/28/2026
20706,365278.8305,2256505.112,889.4552227,BS_INV-28_T_S01,1/28/2026
20705,365252.2053,2256505.101,889.2280364,BS_INV-28_T_S01,1/28/2026
47099,365227.2329,2256505.023,888.993347,BS_INV-28_T_S01,1/28/2026
20704,365202.4589,2256505.061,888.9625183,BS_INV-28_T_S01,1/28/2026
20703,365175.8247,2256505.073,888.758112,BS_INV-28_T_S01,1/28/2026
20716,365149.3594,2256505.06,888.4320428,BS_INV-28_T_S01,1/28/2026
20702,365122.6883,2256505.072,888.1027627,BS_INV-28_T_S01,1/28/2026
20700,365096.0466,2256505.104,887.8621882,BS_INV-28_T_S01,1/28/2026
20699,365069.5602,2256505.017,887.7901401,BS_INV-28_T_S01,1/28/2026
20698,365042.9656,2256505.045,887.7334945,BS_INV-28_T_S01,1/28/2026
20697,365016.2101,2256505.085,887.8058044,BS_INV-28_T_S01,1/28/2026
44643,364989.7365,2256505.004,887.6447668,BS_INV-28_T_S01,1/28/2026
44640,365465.0183,2256485.587,888.6858026,BS_INV-28_T_S01,1/28/2026
20664,365438.4156,2256485.619,888.8425705,BS_INV-28_T_S01,1/28/2026
20663,365411.78,2256485.6,889.0966982,BS_INV-28_T_S01,1/28/2026
20662,365385.1293,2256485.568,889.5269972,BS_INV-28_T_S01,1/28/2026
20661,365358.6407,2256485.578,889.607836,BS_INV-28_T_S01,1/28/2026
20660,365332.0298,2256485.54,889.6770308,BS_INV-28_T_S01,1/28/2026
20659,365305.375,2256485.569,889.5029921,BS_INV-28_T_S01,1/28/2026
20658,365278.8417,2256485.528,889.4242213,BS_INV-28_T_S01,1/28/2026
20657,365252.2442,2256485.576,889.2023982,BS_INV-28_T_S01,1/28/2026
47098,365227.3854,2256485.487,888.9683045,BS_INV-28_T_S01,1/28/2026
20656,365202.417,2256485.599,888.9019559,BS_INV-28_T_S01,1/28/2026
20669,365175.8559,2256485.626,888.6491529,BS_INV-28_T_S01,1/28/2026
20686,365149.1686,2256485.608,888.4688402,BS_INV-28_T_S01,1/28/2026
20701,365122.5913,2256485.616,888.1268957,BS_INV-28_T_S01,1/28/2026
20687,365095.9849,2256485.605,887.8582939,BS_INV-28_T_S01,1/28/2026
20715,365069.3713,2256485.526,887.7030968,BS_INV-28_T_S01,1/28/2026
20714,365042.8286,2256485.573,887.6869013,BS_INV-28_T_S01,1/28/2026
20713,365016.1778,2256485.596,887.757711,BS_INV-28_T_S01,1/28/2026
44641,364989.6152,2256485.581,887.7013256,BS_INV-28_T_S01,1/28/2026
44638,365464.9358,2256465.986,888.5503546,BS_INV-28_T_S01,1/28/2026
20680,365438.2773,2256466.013,888.8030924,BS_INV-28_T_S01,1/28/2026
20679,365411.7218,2256466.011,889.1532215,BS_INV-28_T_S01,1/28/2026
20678,365385.1032,2256466.048,889.5522354,BS_INV-28_T_S01,1/28/2026
20677,365358.5029,2256466.064,889.6049571,BS_INV-28_T_S01,1/28/2026
20676,365331.9408,2256466.043,889.5392076,BS_INV-28_T_S01,1/28/2026
20675,365305.2348,2256466.084,889.2111272,BS_INV-28_T_S01,1/28/2026
20674,365278.7778,2256466.034,889.2485932,BS_INV-28_T_S01,1/28/2026
20673,365252.1531,2256466.058,889.0171717,BS_INV-28_T_S01,1/28/2026
47097,365227.3145,2256466.012,888.9752526,BS_INV-28_T_S01,1/28/2026
20672,365202.3972,2256466.033,888.9970423,BS_INV-28_T_S01,1/28/2026
20671,365175.8544,2256466.084,888.664,BS_INV-28_T_S01,1/28/2026
20684,365149.3155,2256466.107,888.4036348,BS_INV-28_T_S01,1/28/2026
20670,365122.7104,2256466.06,888.102939,BS_INV-28_T_S01,1/28/2026
20668,365096.0497,2256466.068,888.0217628,BS_INV-28_T_S01,1/28/2026
20667,365069.471,2256466.136,887.8491706,BS_INV-28_T_S01,1/28/2026
20666,365042.9221,2256466.045,887.899821,BS_INV-28_T_S01,1/28/2026
20665,365016.3305,2256466.038,887.8685325,BS_INV-28_T_S01,1/28/2026
44639,364989.7214,2256466.065,887.7499034,BS_INV-28_T_S01,1/28/2026
41071,365464.9838,2256446.554,889.1858082,BS_INV-28_T_S01,1/28/2026
41052,365438.3695,2256446.558,889.5679668,BS_INV-28_T_S01,1/28/2026
20807,365411.7785,2256446.493,889.6692028,BS_INV-28_T_S01,1/28/2026
20806,365385.2345,2256446.496,889.9051067,BS_INV-28_T_S01,1/28/2026
20805,365358.6076,2256446.579,889.8689381,BS_INV-28_T_S01,1/28/2026
20804,365331.9611,2256446.521,889.989043,BS_INV-28_T_S01,1/28/2026
20803,365305.3879,2256446.514,889.7899414,BS_INV-28_T_S01,1/28/2026
20802,365278.8864,2256446.53,889.569739,BS_INV-28_T_S01,1/28/2026
20801,365252.238,2256446.513,889.3071669,BS_INV-28_T_S01,1/28/2026
47105,365227.294,2256446.482,889.1293828,BS_INV-28_T_S01,1/28/2026
20800,365202.3934,2256446.516,889.0604767,BS_INV-28_T_S01,1/28/2026
20799,365175.7975,2256446.533,888.7990826,BS_INV-28_T_S01,1/28/2026
20812,365149.2439,2256446.513,888.3287729,BS_INV-28_T_S01,1/28/2026
20798,365122.6055,2256446.493,888.2318348,BS_INV-28_T_S01,1/28/2026
20796,365096.0358,2256446.52,888.0821944,BS_INV-28_T_S01,1/28/2026
20795,365069.4531,2256446.504,888.0222203,BS_INV-28_T_S01,1/28/2026
20794,365042.8872,2256446.489,887.974874,BS_INV-28_T_S01,1/28/2026
20793,365016.2838,2256446.544,887.9862264,BS_INV-28_T_S01,1/28/2026
44692,364989.6516,2256446.506,887.9209926,BS_INV-28_T_S01,1/28/2026
4501,365464.9638,2256427.01,889.3647158,BS_INV-28_T_S01,1/28/2026
4512,365438.3509,2256427.015,889.6089705,BS_INV-28_T_S01,1/28/2026
4513,365411.8416,2256427.043,889.8407567,BS_INV-28_T_S01,1/28/2026
4514,365385.2805,2256427.03,890.0227222,BS_INV-28_T_S01,1/28/2026
4533,365358.6448,2256427.038,890.0245122,BS_INV-28_T_S01,1/28/2026
4532,365332.0291,2256427.059,889.8796087,BS_INV-28_T_S01,1/28/2026
4531,365305.4398,2256427.025,889.8071042,BS_INV-28_T_S01,1/28/2026
4530,365278.8404,2256427.012,889.7069072,BS_INV-28_T_S01,1/28/2026
4529,365252.2686,2256427.04,889.5721821,BS_INV-28_T_S01,1/28/2026
6047,365227.2608,2256427.006,889.2306928,BS_INV-28_T_S01,1/28/2026
4528,365202.3902,2256426.99,889.1743401,BS_INV-28_T_S01,1/28/2026
4527,365175.8409,2256426.992,888.9442761,BS_INV-28_T_S01,1/28/2026
4526,365149.2237,2256427.018,888.5721455,BS_INV-28_T_S01,1/28/2026
4525,365122.701,2256427.037,888.3826458,BS_INV-28_T_S01,1/28/2026
4524,365096.0835,2256427.02,888.2696941,BS_INV-28_T_S01,1/28/2026
4523,365069.5076,2256427.006,888.2133002,BS_INV-28_T_S01,1/28/2026
4522,365042.9419,2256427.001,888.1996581,BS_INV-28_T_S01,1/28/2026
4521,365016.3433,2256427.002,888.1482,BS_INV-28_T_S01,1/28/2026
