UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned,,,,,,,,,
39737,367003.11,2256896.464,883.539,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39738,366980.725,2256915.937,883.638,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39739,367003.106,2256915.924,882.895,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39740,366980.795,2256935.419,883.214,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39741,367003.034,2256935.435,882.972,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39742,366980.828,2256954.921,883.232,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39743,367003.1,2256954.847,882.416,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39744,366980.812,2256974.435,883.154,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39745,367003.105,2256818.428,884.194,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39746,367003.142,2256974.36,882.733,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39747,366980.855,2256818.413,884.238,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39748,366980.787,2256798.922,884.532,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39764,367003.061,2256798.94,884.422,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39765,366980.783,2256993.899,883.145,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39766,367003.07,2256993.953,882.276,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39767,366980.79,2257013.465,882.707,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39784,366888.134,2257559.507,882.663,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39785,366861.502,2257559.437,882.869,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39786,366888.065,2257539.95,882.61,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39787,367003.054,2257013.409,882.892,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39788,366980.83,2257033.004,881.939,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39789,367003.053,2257032.968,882.351,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39790,366980.85,2257052.428,881.079,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39791,367003.121,2257052.444,881.693,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39792,366980.88,2257071.951,880.233,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39793,367003.181,2257071.97,880.918,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39795,366980.786,2257091.455,880.838,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39796,366980.863,2257110.888,880.959,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39797,367003.137,2257110.981,880.109,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39798,366980.786,2257130.455,880.726,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39799,367003.079,2257130.509,879.856,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39800,366861.5,2257520.494,882.791,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39801,366888.082,2257520.563,882.407,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39802,366861.449,2257539.94,883.084,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39803,367003.178,2257091.48,880.033,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40382,366888.044,2257384.089,878.616,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40383,366861.462,2257384.032,878.816,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40384,366861.552,2257500.889,881.88,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40385,366888.161,2257500.959,882.115,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40386,366861.521,2257481.468,882.686,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40387,366888.171,2257481.436,881.803,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40388,366861.524,2257462,882.708,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40389,366888.121,2257461.97,881.495,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40390,367310.209,2257462.062,883.546,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40391,367336.83,2257462.043,883.196,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40397,367195.14,2257383.971,883.019,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40398,367217.375,2257384.04,883.892,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40399,366861.544,2257403.509,880.638,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40400,366887.98,2257403.458,878.413,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40415,367217.328,2257403.481,883.573,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40416,367195.252,2257403.62,882.578,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40536,367310.189,2256779.416,882.918,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40537,367336.796,2256779.405,882.921,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40538,366980.785,2256759.932,884.815,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40539,367003.116,2256759.975,884.887,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40540,367310.13,2256760.002,882.615,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40541,367336.73,2256759.916,882.752,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40542,366980.894,2256740.431,885.431,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40543,367003.102,2256740.445,885.349,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40544,367310.147,2256740.401,882.761,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40545,367336.765,2256740.383,882.316,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40551,367003.077,2256779.438,884.489,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40553,366980.749,2256779.438,884.454,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40554,367310.144,2256701.368,881.21,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40560,367386.626,2256779.449,882.58,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40561,367408.879,2256779.419,882.706,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40562,367715.872,2256779.448,883.875,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40563,367742.465,2256779.404,884.086,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40564,366980.8,2256681.93,885.198,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40565,367003.097,2256681.929,885.336,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40566,367310.14,2256681.885,880.904,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40567,367336.662,2256681.901,880.067,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40568,366980.817,2256701.425,885.184,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40569,367003.056,2256701.461,885.141,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40570,367336.752,2256701.378,880.83,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40650,367386.606,2257325.594,882.024,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40728,367386.56,2257383.991,882.828,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40729,367408.838,2257383.965,882.624,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40730,367715.81,2257383.954,884.28,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40731,367742.528,2257383.949,884.405,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40732,367386.551,2257364.455,882.744,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40733,367408.862,2257364.442,882.33,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40734,367715.94,2257364.5,884.312,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40735,367742.544,2257364.43,884.232,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40736,367386.568,2257345.023,882.556,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40737,367408.866,2257344.899,882.295,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40738,367715.941,2257344.985,884.183,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40739,367742.56,2257344.954,884.271,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40740,367715.925,2257266.991,884.421,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40741,367742.516,2257266.979,884.236,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40742,367715.926,2257247.448,884.564,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40743,367742.544,2257403.441,884.838,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40744,367742.47,2257247.47,884.484,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40745,367715.881,2257403.502,884.716,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40746,367386.615,2257403.408,882.524,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40747,367408.824,2257325.485,881.439,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40748,367715.939,2257325.434,884.023,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40749,367742.519,2257325.416,884.245,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40750,367386.603,2257462.08,881.668,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40751,367408.907,2257461.96,882.512,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40752,367715.904,2257461.963,884.846,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40753,367742.494,2257461.987,884.82,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40754,367386.644,2257442.468,882.091,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40755,367408.918,2257442.485,882.548,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40756,367715.918,2257442.471,884.907,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40757,367742.519,2257442.463,885.22,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40758,367386.612,2257422.928,882.578,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40759,367408.906,2257422.954,882.643,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40760,367715.934,2257422.944,884.849,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40761,367742.51,2257422.956,885.057,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40762,367408.887,2257403.402,882.626,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40763,367715.933,2257227.939,884.641,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40764,367742.534,2257227.983,884.326,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40765,367715.94,2257208.404,884.634,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40766,367003.174,2257247.453,878.842,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40767,366980.945,2257208.387,880.698,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40768,367003.147,2257208.42,880.145,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40769,366980.876,2257227.99,880.039,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40770,367003.123,2257227.904,880.345,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40781,366980.976,2257247.368,880.757,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40782,367003.233,2257266.946,880.33,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40783,366980.944,2257266.97,880.89,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40784,367003.101,2257169.523,880.811,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40785,367742.521,2257208.5,884.205,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40786,367715.958,2257188.937,883.834,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40787,367742.52,2257188.94,884.236,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40788,367715.966,2257169.414,884.535,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40789,367742.527,2257169.42,884.31,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40790,367715.913,2257149.952,884.737,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40791,367742.514,2257149.973,884.453,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40793,366980.827,2257149.956,880.857,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40794,366980.801,2257286.438,878.683,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40795,367003.123,2257286.41,880.296,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40796,367310.135,2257286.592,884.371,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40797,367336.764,2257286.563,884.012,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40798,366980.843,2257188.97,880.939,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40799,367003.062,2257188.934,880.735,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40800,366980.847,2257169.443,880.965,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
40801,367003.087,2257149.966,880.803,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41686,366980.908,2256720.894,885.432,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41687,367003.102,2256720.937,885.257,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41707,367310.148,2256720.928,882.062,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41708,367336.78,2256720.877,881.531,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41709,367386.628,2257286.421,882.031,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41710,367408.865,2257286.426,881.053,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41711,367715.938,2257286.436,884.452,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41712,367742.523,2257286.452,884.228,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41713,367386.605,2257306.001,882.294,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41715,367408.813,2257306.045,881,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41716,367742.518,2257305.933,884.293,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
41723,367715.937,2257305.955,884.266,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43050,367716.02,2257481.447,884.746,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43051,367742.612,2257481.478,884.622,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43052,367715.999,2257500.991,883.737,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43053,367742.574,2257500.947,884.575,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43054,367715.998,2257520.472,884.69,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43055,367742.61,2257520.456,884.788,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43056,367715.947,2257539.94,884.806,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43057,367742.5,2257540.018,884.6,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43058,367715.872,2257559.47,884.475,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43059,367742.479,2257559.368,884.399,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43060,367715.964,2257578.921,884.419,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43061,367742.531,2257578.936,884.51,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43182,367742.568,2257130.403,884.354,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43259,367715.903,2257130.454,884.666,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43261,367715.932,2257110.932,883.68,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43357,367742.486,2257110.977,884.303,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43453,367715.867,2256974.441,884.398,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43454,367742.543,2256974.43,884.105,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43455,367715.865,2256993.966,884.05,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43456,367742.489,2256993.961,883.921,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43457,367715.902,2257013.452,884.047,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43458,367742.564,2257013.453,884.138,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43459,367715.956,2257032.943,884.093,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43460,367742.522,2257032.968,883.967,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43461,367715.96,2257052.458,884.229,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43462,367742.54,2257052.413,884.064,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43463,367715.88,2257071.942,884.275,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43464,367742.545,2257071.966,884.15,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43465,367715.971,2257091.438,884.363,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43467,367742.421,2257091.441,884.164,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43468,367742.454,2256954.977,884.111,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43469,367715.863,2256954.986,884.35,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43470,367742.495,2256935.505,884.232,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43471,367715.872,2256935.464,884.398,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43474,367715.903,2256798.878,883.774,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43475,367742.46,2256798.968,883.835,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43476,367715.949,2256818.42,883.936,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43477,367742.55,2256818.439,883.743,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43478,367715.824,2256837.934,884.03,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43480,367742.482,2256838.054,883.799,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43481,367742.446,2256857.483,884.096,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43482,367715.902,2256876.983,883.994,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43483,367742.495,2256877.043,884.032,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43484,367715.865,2256896.47,884.261,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43485,367742.491,2256896.445,884.106,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43486,367715.863,2256915.974,884.371,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43487,367742.488,2256915.974,884.147,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
43488,367715.832,2256857.47,883.943,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44023,367336.783,2256818.383,883.387,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44024,367336.801,2256798.895,883.377,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44038,367336.696,2256837.992,883.359,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44040,367336.766,2256857.506,883.164,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44041,367336.693,2256896.424,880.963,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44042,367336.8,2257559.423,880.211,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44043,367336.738,2257539.955,880.287,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44044,367336.821,2257520.475,880.728,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44045,367336.65,2257130.476,884.205,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44046,367336.67,2257110.973,883.251,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44047,367336.656,2257091.418,884.233,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44048,367336.713,2257071.967,884.273,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44049,367336.679,2257052.45,884.254,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44050,367336.69,2257033.001,883.77,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44051,367336.68,2257013.414,883.788,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44052,367336.708,2256993.906,883.462,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44053,367336.796,2256974.439,883.442,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44054,367336.752,2256954.949,883.33,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44055,367336.709,2256935.446,883.048,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44056,367336.771,2256915.934,882.871,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44057,367336.723,2256877.024,883.018,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44443,367336.79,2257481.503,882.02,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44444,367336.833,2257500.957,882.485,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44523,367336.855,2257228.062,883.635,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44524,367336.76,2257208.57,884.276,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44525,367336.782,2257247.541,884.552,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44526,367336.834,2257267,883.933,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44527,367336.771,2257169.262,883.3,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44528,367336.682,2257188.953,884.018,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44529,367336.624,2257150.034,884.292,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44530,367386.582,2257149.985,883.541,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44531,367386.599,2257169.494,883.273,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44532,367386.589,2257189.038,883.075,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44533,367386.556,2257208.509,883.325,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44621,367386.529,2257228.039,883.285,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44632,367386.591,2257247.551,883.072,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
44774,367386.585,2257267.07,882.584,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45473,367386.626,2257500.987,882.196,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45474,367386.627,2257481.492,881.602,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45475,367386.579,2257130.4,883.395,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45476,367386.654,2257110.974,882.993,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45477,367386.509,2257091.411,883.745,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45478,367386.562,2257071.968,883.574,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45479,367386.518,2257052.449,883.414,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45480,367386.527,2257032.916,883.479,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45481,367386.599,2257013.361,883.438,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45482,367386.588,2256993.964,883.177,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45483,367386.64,2256974.478,883.335,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45484,367386.601,2256954.93,883.374,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45485,367386.585,2256935.505,883.374,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45486,367386.543,2256915.99,882.561,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45487,367386.565,2256896.46,882.083,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45488,367386.631,2257520.479,882.505,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45489,367386.514,2256876.995,882.524,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45490,367386.582,2257539.933,882.595,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45491,367386.559,2257578.978,882.798,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45507,367386.583,2257559.499,882.562,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45508,367386.533,2256857.475,883.346,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45509,367386.589,2256837.976,883.455,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45510,367386.668,2256818.428,883.449,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
45530,367386.655,2256798.981,883.128,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46577,367099.065,2256896.411,883.098,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46578,367099.062,2256876.907,883.032,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46579,367099.132,2256857.452,883.236,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46580,367099.086,2256837.9,883.441,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46581,367099.07,2256818.474,883.548,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46582,367099.093,2256798.944,883.487,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46592,367099.189,2256915.909,882.967,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46593,367099.127,2256935.435,883.068,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46594,367099.098,2256954.834,883.12,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46595,367099.1,2256974.383,883.152,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46601,367099.129,2257559.461,880.925,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46602,367099.174,2257539.935,880.953,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46604,367099.205,2257520.515,879.86,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46605,367099.166,2257111.101,884.192,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46606,367099.165,2257091.562,884.32,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46607,367099.071,2257071.906,884.383,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46608,367099.053,2257052.395,884.32,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46609,367099.083,2257032.934,883.975,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46610,367099.064,2257013.404,883.601,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46611,367099.156,2256993.878,883.163,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46612,367099.144,2257130.616,884.014,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46858,367099.27,2257462.111,880.219,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46859,367099.195,2257481.503,878.565,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46861,367099.158,2257500.933,879.693,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46880,367099.186,2257384.094,880.452,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46881,367099.157,2257403.618,880.644,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46922,367099.146,2257169.531,883.35,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46923,367099.196,2257189.073,883.343,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46924,367099.133,2257286.568,884.305,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46925,367099.102,2257150.062,883.699,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46926,367504.814,2257149.959,881.954,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46927,367504.813,2257169.42,881.741,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46928,367504.802,2257188.929,881.455,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46929,367504.847,2257208.464,881.677,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46930,367504.842,2257227.917,881.763,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46931,367504.857,2257247.444,881.936,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
46932,367504.857,2257266.987,882.26,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
