UPN,N_Y,E_X,Elv_Z,Source
44787,367842.013,2262046.218,909.56,BS_INV-15_T_S01
44788,367366.919,2262046.319,922.241,BS_INV-15_T_S01
44789,367842.123,2262065.826,910.034,BS_INV-15_T_S01
44791,367842.143,2262085.166,910.416,BS_INV-15_T_S01
44792,367366.95,2262085.207,917.15,BS_INV-15_T_S01
44793,367842.165,2262104.678,910.92,BS_INV-15_T_S01
44794,367366.932,2262104.744,916.052,BS_INV-15_T_S01
44802,367366.932,2262026.717,920.666,BS_INV-15_T_S01
44804,367842.14,2262026.704,909.252,BS_INV-15_T_S01
45021,367864.07,2262377.851,918.006,BS_INV-15_T_S01
45023,367863.928,2262358.331,929.217,BS_INV-15_T_S01
45025,367864.098,2262338.909,919.496,BS_INV-15_T_S01
45027,367864.187,2262319.212,919.834,BS_INV-15_T_S01
45029,367864.068,2262299.791,920.099,BS_INV-15_T_S01
45052,367864.135,2262260.7,919.352,BS_INV-15_T_S01
45054,367863.946,2262046.277,909.512,BS_INV-15_T_S01
45056,367863.963,2262026.728,909.028,BS_INV-15_T_S01
45068,367864.083,2262065.833,910.019,BS_INV-15_T_S01
45070,367864.102,2262085.171,910.339,BS_INV-15_T_S01
45073,367864.143,2262241.28,917.836,BS_INV-15_T_S01
45075,367864.173,2262221.667,917.129,BS_INV-15_T_S01
45077,367864.126,2262202.183,915,BS_INV-15_T_S01
45081,367864.063,2262163.142,912.871,BS_INV-15_T_S01
45083,367864.134,2262143.634,911.919,BS_INV-15_T_S01
45085,367864.092,2262124.122,911.125,BS_INV-15_T_S01
45087,367864.071,2262104.63,910.647,BS_INV-15_T_S01
