UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
29260,367996.962,2262592.284,909.65,BS_INV-16_B_S01,12/8/2025
29261,367970.383,2262592.291,909.211,BS_INV-16_B_S01,12/8/2025
29262,367943.728,2262592.503,908.296,BS_INV-16_B_S01,12/8/2025
29263,367917.189,2262592.3,908.05,BS_INV-16_B_S01,12/8/2025
29264,367890.598,2262592.325,907.347,BS_INV-16_B_S01,12/8/2025
29269,368076.827,2262611.813,909.489,BS_INV-16_B_S01,12/8/2025
29270,368050.125,2262611.945,909.087,BS_INV-16_B_S01,12/8/2025
29275,367996.976,2262514.334,910.499,BS_INV-16_B_S01,12/8/2025
29276,367970.401,2262514.386,910.876,BS_INV-16_B_S01,12/8/2025
29278,367917.109,2262514.347,909.877,BS_INV-16_B_S01,12/8/2025
29284,368076.72,2262533.802,910.98,BS_INV-16_B_S01,12/8/2025
29286,368023.559,2262533.825,910.312,BS_INV-16_B_S01,12/8/2025
29287,367996.871,2262533.844,909.928,BS_INV-16_B_S01,12/8/2025
29288,368023.551,2262611.894,909.26,BS_INV-16_B_S01,12/8/2025
29289,367970.382,2262533.788,909.531,BS_INV-16_B_S01,12/8/2025
29290,367917.23,2262533.792,909.119,BS_INV-16_B_S01,12/8/2025
29291,367890.691,2262533.866,908.813,BS_INV-16_B_S01,12/8/2025
29296,368076.717,2262553.401,910.799,BS_INV-16_B_S01,12/8/2025
29297,368050.075,2262553.328,910.652,BS_INV-16_B_S01,12/8/2025
29298,368023.56,2262553.33,910.53,BS_INV-16_B_S01,12/8/2025
29299,367996.869,2262553.335,910.617,BS_INV-16_B_S01,12/8/2025
29300,367970.359,2262553.329,910.039,BS_INV-16_B_S01,12/8/2025
29305,367970.336,2262611.812,907.704,BS_INV-16_B_S01,12/8/2025
29306,367943.813,2262611.825,907.135,BS_INV-16_B_S01,12/8/2025
29307,368023.483,2262670.366,905.455,BS_INV-16_B_S01,12/8/2025
29308,367996.875,2262670.383,905.606,BS_INV-16_B_S01,12/8/2025
29309,367970.337,2262670.329,905.076,BS_INV-16_B_S01,12/8/2025
29310,367943.805,2262670.333,905.156,BS_INV-16_B_S01,12/8/2025
29311,367917.202,2262670.332,903.933,BS_INV-16_B_S01,12/8/2025
29312,367890.688,2262670.357,903.587,BS_INV-16_B_S01,12/8/2025
29317,368076.868,2262689.807,905.881,BS_INV-16_B_S01,12/8/2025
29318,368050.227,2262689.764,905.325,BS_INV-16_B_S01,12/8/2025
29319,368023.628,2262689.754,904.389,BS_INV-16_B_S01,12/8/2025
29320,368050.103,2262670.329,906.303,BS_INV-16_B_S01,12/8/2025
29321,367997.092,2262689.75,904.505,BS_INV-16_B_S01,12/8/2025
29322,367944.067,2262689.818,904.356,BS_INV-16_B_S01,12/8/2025
29323,367917.404,2262689.792,903.169,BS_INV-16_B_S01,12/8/2025
29324,367890.683,2262689.767,902.59,BS_INV-16_B_S01,12/8/2025
29330,368050.086,2262709.32,904.692,BS_INV-16_B_S01,12/8/2025
29331,368023.607,2262709.281,904.251,BS_INV-16_B_S01,12/8/2025
29332,367996.987,2262709.281,903.304,BS_INV-16_B_S01,12/8/2025
29333,367970.431,2262709.308,902.897,BS_INV-16_B_S01,12/8/2025
29334,367943.765,2262709.357,902.789,BS_INV-16_B_S01,12/8/2025
29335,367970.544,2262689.745,904.325,BS_INV-16_B_S01,12/8/2025
29336,368023.55,2262514.34,910.985,BS_INV-16_B_S01,12/8/2025
29337,368076.668,2262670.368,907.727,BS_INV-16_B_S01,12/8/2025
29339,367917.226,2262611.813,906.199,BS_INV-16_B_S01,12/8/2025
29345,368076.687,2262631.267,908.631,BS_INV-16_B_S01,12/8/2025
29346,368050.141,2262631.296,908.2,BS_INV-16_B_S01,12/8/2025
29347,368023.346,2262631.421,907.764,BS_INV-16_B_S01,12/8/2025
29348,367996.836,2262631.295,907.251,BS_INV-16_B_S01,12/8/2025
29349,367970.29,2262631.301,906.836,BS_INV-16_B_S01,12/8/2025
29350,367943.769,2262631.312,906.369,BS_INV-16_B_S01,12/8/2025
29351,367917.206,2262631.288,905.114,BS_INV-16_B_S01,12/8/2025
29353,367890.681,2262631.334,904.475,BS_INV-16_B_S01,12/8/2025
29357,368076.623,2262650.773,907.596,BS_INV-16_B_S01,12/8/2025
29358,368050.095,2262650.843,906.931,BS_INV-16_B_S01,12/8/2025
29359,368023.544,2262650.793,906.671,BS_INV-16_B_S01,12/8/2025
29360,367996.974,2262650.834,906.793,BS_INV-16_B_S01,12/8/2025
29363,367917.178,2262650.863,904.71,BS_INV-16_B_S01,12/8/2025
29364,367890.578,2262650.825,904.114,BS_INV-16_B_S01,12/8/2025
29368,368050.16,2262514.432,911.399,BS_INV-16_B_S01,12/8/2025
29369,368076.706,2262514.349,911.756,BS_INV-16_B_S01,12/8/2025
29432,367890.62,2262709.306,901.071,BS_INV-16_B_S01,12/8/2025
29435,367890.53,2262455.833,911.544,BS_INV-16_B_S01,12/8/2025
29440,368076.754,2262475.344,912.657,BS_INV-16_B_S01,12/8/2025
29441,368050.158,2262475.302,911.981,BS_INV-16_B_S01,12/8/2025
29442,368023.622,2262475.35,912.365,BS_INV-16_B_S01,12/8/2025
29443,367996.91,2262475.409,911.609,BS_INV-16_B_S01,12/8/2025
29444,367970.353,2262475.317,911.253,BS_INV-16_B_S01,12/8/2025
29445,367943.758,2262475.36,911.366,BS_INV-16_B_S01,12/8/2025
29446,367917.216,2262475.295,911.216,BS_INV-16_B_S01,12/8/2025
29447,367890.598,2262475.358,910.434,BS_INV-16_B_S01,12/8/2025
29448,367917.073,2262455.87,911.527,BS_INV-16_B_S01,12/8/2025
29452,368076.704,2262494.792,912.072,BS_INV-16_B_S01,12/8/2025
29453,368050.194,2262494.801,911.662,BS_INV-16_B_S01,12/8/2025
29454,368023.621,2262494.819,911.804,BS_INV-16_B_S01,12/8/2025
29455,367996.973,2262494.822,910.891,BS_INV-16_B_S01,12/8/2025
29456,367970.312,2262494.835,910.759,BS_INV-16_B_S01,12/8/2025
29457,367943.843,2262494.834,910.571,BS_INV-16_B_S01,12/8/2025
29458,367917.201,2262494.828,910.117,BS_INV-16_B_S01,12/8/2025
29459,367890.638,2262494.844,909.987,BS_INV-16_B_S01,12/8/2025
29465,367943.805,2262455.825,911.526,BS_INV-16_B_S01,12/8/2025
29466,367997.007,2262455.867,912.533,BS_INV-16_B_S01,12/8/2025
29468,368076.763,2262416.735,912.933,BS_INV-16_B_S01,12/8/2025
29469,368050.21,2262416.652,912.884,BS_INV-16_B_S01,12/8/2025
29470,368023.54,2262416.791,913.139,BS_INV-16_B_S01,12/8/2025
29471,367997.076,2262416.714,913.548,BS_INV-16_B_S01,12/8/2025
29472,367970.515,2262416.75,912.738,BS_INV-16_B_S01,12/8/2025
29473,367943.778,2262416.735,912.466,BS_INV-16_B_S01,12/8/2025
